,actual,x,y,w,h,fg,t_x,t_y,t_w,t_h
1599,26.0,444.0,156.0,64.0,32.0,1.0,-0.0273109243697479,0.029069767441860465,-1.0,0.4918530963296747
1600,26.0,453.0,160.0,40.0,36.0,1.0,-0.021141649048625793,-0.0056179775280898875,-0.3219280948873623,0.32192809488736235
1601,26.0,444.0,158.0,41.0,49.0,1.0,-0.0021551724137931034,-0.027472527472527472,-0.3575520046180836,-0.12285674778553347
1602,26.0,444.0,158.0,64.0,49.0,1.0,-0.0273109243697479,-0.027472527472527472,-1.0,-0.12285674778553347
1603,26.0,444.0,158.0,45.0,49.0,1.0,-0.006437768240343348,-0.027472527472527472,-0.49185309632967467,-0.12285674778553347
1604,26.0,445.0,153.0,26.0,29.0,1.0,0.010917030567685589,0.059880239520958084,0.29956028185890793,0.6338721012021026
1605,26.0,445.0,153.0,63.0,36.0,1.0,-0.0273109243697479,0.03508771929824561,-0.9772799234999165,0.32192809488736235
1606,26.0,445.0,153.0,63.0,38.0,1.0,-0.0273109243697479,0.029069767441860465,-0.9772799234999165,0.2439255828860891
1607,26.0,444.0,156.0,64.0,51.0,1.0,-0.0273109243697479,-0.022099447513812154,-1.0,-0.18057224564182092
1608,26.0,444.0,146.0,36.0,36.0,1.0,0.0021645021645021645,0.07926829268292683,-0.16992500144231246,0.32192809488736235
1609,26.0,448.0,176.0,33.0,30.0,1.0,-0.0021551724137931034,-0.07329842931937172,-0.044394119358453395,0.5849625007211562
1610,26.0,442.0,123.0,80.0,85.0,0.0,,,,
1611,26.0,398.0,123.0,114.0,124.0,0.0,,,,
1612,26.0,444.0,151.0,127.0,60.0,0.0,,,,
1613,26.0,431.0,154.0,23.0,40.0,0.0,,,,
1614,26.0,447.0,176.0,57.0,71.0,0.0,,,,
1615,26.0,444.0,121.0,40.0,56.0,0.0,,,,
1616,26.0,457.0,146.0,22.0,36.0,0.0,,,,
1617,26.0,427.0,154.0,27.0,40.0,0.0,,,,
1618,26.0,404.0,154.0,116.0,93.0,0.0,,,,
1619,26.0,450.0,164.0,105.0,83.0,0.0,,,,
1620,26.0,447.0,168.0,117.0,79.0,0.0,,,,
1621,26.0,468.0,157.0,40.0,34.0,0.0,,,,
1622,26.0,404.0,146.0,100.0,101.0,0.0,,,,
1623,26.0,444.0,147.0,67.0,43.0,0.0,,,,
1624,26.0,401.0,138.0,68.0,56.0,0.0,,,,
1625,26.0,444.0,121.0,80.0,76.0,0.0,,,,
1626,26.0,404.0,154.0,100.0,93.0,0.0,,,,
1627,26.0,442.0,120.0,60.0,55.0,0.0,,,,
1628,26.0,417.0,90.0,62.0,104.0,0.0,,,,
1629,26.0,411.0,154.0,55.0,41.0,0.0,,,,
1630,26.0,444.0,147.0,64.0,42.0,0.0,,,,
1631,26.0,398.0,117.0,114.0,91.0,0.0,,,,
1632,26.0,456.0,150.0,15.0,27.0,0.0,,,,
1633,26.0,398.0,136.0,124.0,111.0,0.0,,,,
1634,26.0,447.0,176.0,57.0,69.0,0.0,,,,
1635,26.0,443.0,146.0,65.0,46.0,0.0,,,,
1636,26.0,468.0,154.0,43.0,36.0,0.0,,,,
1637,26.0,450.0,160.0,114.0,87.0,0.0,,,,
1638,26.0,395.0,136.0,76.0,58.0,0.0,,,,
1639,26.0,448.0,176.0,50.0,36.0,0.0,,,,
1640,26.0,453.0,153.0,59.0,55.0,0.0,,,,
1641,26.0,404.0,146.0,130.0,101.0,0.0,,,,
1642,26.0,454.0,124.0,54.0,64.0,0.0,,,,
1643,26.0,405.0,146.0,76.0,60.0,0.0,,,,
1644,26.0,447.0,159.0,117.0,88.0,0.0,,,,
1645,26.0,424.0,125.0,64.0,49.0,0.0,,,,
1646,26.0,405.0,146.0,129.0,65.0,0.0,,,,
1647,26.0,404.0,123.0,104.0,124.0,0.0,,,,
1648,26.0,403.0,160.0,122.0,87.0,0.0,,,,
1649,26.0,447.0,176.0,47.0,67.0,0.0,,,,
1650,26.0,448.0,143.0,123.0,73.0,0.0,,,,
1651,26.0,401.0,138.0,106.0,109.0,0.0,,,,
1652,26.0,398.0,150.0,63.0,54.0,0.0,,,,
1653,26.0,459.0,153.0,53.0,36.0,0.0,,,,
1654,26.0,429.0,125.0,45.0,69.0,0.0,,,,
1655,26.0,400.0,136.0,81.0,70.0,0.0,,,,
1656,26.0,404.0,146.0,63.0,70.0,0.0,,,,
1657,26.0,468.0,150.0,51.0,58.0,0.0,,,,
1658,26.0,468.0,156.0,40.0,31.0,0.0,,,,
1659,26.0,445.0,153.0,75.0,55.0,0.0,,,,
1660,26.0,454.0,151.0,107.0,60.0,0.0,,,,
1661,26.0,400.0,137.0,67.0,79.0,0.0,,,,
1662,26.0,448.0,150.0,71.0,62.0,0.0,,,,
1663,26.0,417.0,146.0,108.0,101.0,0.0,,,,
1664,26.0,430.0,154.0,36.0,41.0,0.0,,,,
1665,26.0,442.0,106.0,120.0,91.0,0.0,,,,
1666,26.0,457.0,105.0,49.0,77.0,0.0,,,,
1667,26.0,409.0,157.0,140.0,90.0,0.0,,,,
1668,26.0,454.0,183.0,21.0,24.0,0.0,,,,
1669,26.0,451.0,123.0,120.0,88.0,0.0,,,,
1670,26.0,457.0,167.0,63.0,41.0,0.0,,,,
1671,26.0,445.0,153.0,75.0,94.0,0.0,,,,
1672,26.0,409.0,147.0,113.0,100.0,0.0,,,,
1673,26.0,400.0,137.0,70.0,58.0,0.0,,,,
1674,26.0,442.0,106.0,64.0,68.0,0.0,,,,
1675,26.0,444.0,160.0,81.0,87.0,0.0,,,,
1676,26.0,459.0,180.0,26.0,25.0,0.0,,,,
1677,26.0,458.0,156.0,50.0,32.0,0.0,,,,
1678,26.0,429.0,106.0,77.0,88.0,0.0,,,,
1679,26.0,469.0,157.0,39.0,31.0,0.0,,,,
1680,26.0,404.0,146.0,57.0,58.0,0.0,,,,
1681,26.0,469.0,157.0,55.0,52.0,0.0,,,,
1682,26.0,449.0,176.0,44.0,30.0,0.0,,,,
1683,26.0,444.0,146.0,67.0,61.0,0.0,,,,
1684,26.0,442.0,123.0,47.0,51.0,0.0,,,,
1685,26.0,417.0,146.0,54.0,48.0,0.0,,,,
1686,26.0,351.0,133.0,115.0,66.0,0.0,,,,
1687,26.0,444.0,147.0,67.0,60.0,0.0,,,,
1688,26.0,454.0,179.0,35.0,28.0,0.0,,,,
1689,26.0,404.0,176.0,78.0,30.0,0.0,,,,
1690,26.0,404.0,176.0,104.0,65.0,0.0,,,,
1691,26.0,445.0,159.0,25.0,19.0,0.0,,,,
1692,26.0,442.0,106.0,105.0,91.0,0.0,,,,
1693,26.0,411.0,124.0,67.0,71.0,0.0,,,,
1694,26.0,445.0,128.0,117.0,83.0,0.0,,,,
1695,26.0,400.0,136.0,71.0,58.0,0.0,,,,
1696,26.0,427.0,147.0,81.0,57.0,0.0,,,,
1697,26.0,793.0,612.0,58.0,84.0,0.0,,,,
1698,26.0,95.0,654.0,166.0,214.0,0.0,,,,
1699,26.0,953.0,869.0,19.0,22.0,0.0,,,,
1700,26.0,643.0,212.0,153.0,105.0,0.0,,,,
1701,26.0,47.0,837.0,94.0,55.0,0.0,,,,
1702,26.0,209.0,347.0,50.0,33.0,0.0,,,,
1703,26.0,599.0,909.0,97.0,91.0,0.0,,,,
1704,26.0,886.0,925.0,14.0,16.0,0.0,,,,
1705,26.0,47.0,298.0,22.0,16.0,0.0,,,,
1706,26.0,163.0,100.0,136.0,67.0,0.0,,,,
1707,26.0,58.0,916.0,68.0,75.0,0.0,,,,
1708,26.0,220.0,173.0,40.0,22.0,0.0,,,,
1709,26.0,377.0,427.0,60.0,59.0,0.0,,,,
1710,26.0,752.0,756.0,56.0,75.0,0.0,,,,
1711,26.0,420.0,300.0,53.0,28.0,0.0,,,,
1712,26.0,558.0,334.0,60.0,89.0,0.0,,,,
1713,26.0,0.0,417.0,783.0,583.0,0.0,,,,
1714,26.0,628.0,629.0,198.0,172.0,0.0,,,,
1715,26.0,325.0,129.0,200.0,118.0,0.0,,,,
1716,26.0,91.0,167.0,87.0,29.0,0.0,,,,
1717,26.0,544.0,335.0,88.0,74.0,0.0,,,,
1718,26.0,861.0,615.0,47.0,95.0,0.0,,,,
1719,26.0,862.0,115.0,18.0,20.0,0.0,,,,
1720,26.0,663.0,819.0,41.0,74.0,0.0,,,,
1721,26.0,754.0,333.0,50.0,12.0,0.0,,,,
1722,26.0,27.0,483.0,57.0,49.0,0.0,,,,
1723,26.0,162.0,16.0,44.0,18.0,0.0,,,,
1724,26.0,25.0,285.0,72.0,38.0,0.0,,,,
1725,26.0,484.0,318.0,35.0,44.0,0.0,,,,
1726,26.0,434.0,917.0,24.0,25.0,0.0,,,,
1727,26.0,969.0,93.0,18.0,20.0,0.0,,,,
1728,26.0,225.0,68.0,47.0,38.0,0.0,,,,
1729,26.0,0.0,223.0,215.0,182.0,0.0,,,,
1730,26.0,252.0,791.0,499.0,209.0,0.0,,,,
1731,26.0,786.0,367.0,48.0,66.0,0.0,,,,
1732,26.0,866.0,624.0,73.0,47.0,0.0,,,,
1733,26.0,766.0,285.0,67.0,41.0,0.0,,,,
1734,26.0,853.0,883.0,40.0,34.0,0.0,,,,
1735,26.0,630.0,229.0,218.0,151.0,0.0,,,,
1736,26.0,271.0,274.0,48.0,35.0,0.0,,,,
1737,26.0,307.0,892.0,15.0,32.0,0.0,,,,
1738,26.0,272.0,802.0,262.0,198.0,0.0,,,,
1739,26.0,599.0,30.0,48.0,26.0,0.0,,,,
1740,26.0,76.0,187.0,148.0,73.0,0.0,,,,
1741,26.0,220.0,830.0,64.0,36.0,0.0,,,,
1742,26.0,532.0,368.0,331.0,147.0,0.0,,,,
1743,26.0,759.0,566.0,84.0,78.0,0.0,,,,
1744,26.0,500.0,531.0,107.0,120.0,0.0,,,,
1745,26.0,152.0,392.0,10.0,37.0,0.0,,,,
1746,26.0,243.0,235.0,184.0,116.0,0.0,,,,
1747,27.0,179.0,408.0,19.0,15.0,1.0,-0.010638297872340425,-0.00963855421686747,-0.7884958948062882,0.5525410230287786
1748,27.0,170.0,391.0,28.0,32.0,0.0,,,,
1749,27.0,171.0,405.0,32.0,30.0,0.0,,,,
1750,27.0,183.0,401.0,23.0,11.0,0.0,,,,
1751,27.0,170.0,398.0,32.0,30.0,0.0,,,,
1752,27.0,171.0,405.0,32.0,23.0,0.0,,,,
1753,27.0,179.0,408.0,27.0,38.0,0.0,,,,
1754,27.0,177.0,383.0,24.0,27.0,0.0,,,,
1755,27.0,181.0,406.0,47.0,35.0,0.0,,,,
1756,27.0,177.0,383.0,57.0,36.0,0.0,,,,
1757,27.0,181.0,415.0,25.0,20.0,0.0,,,,
1758,27.0,169.0,401.0,37.0,61.0,0.0,,,,
1759,27.0,171.0,405.0,14.0,23.0,0.0,,,,
1760,27.0,170.0,408.0,28.0,20.0,0.0,,,,
1761,27.0,170.0,398.0,38.0,59.0,0.0,,,,
1762,27.0,171.0,405.0,54.0,32.0,0.0,,,,
1763,27.0,170.0,398.0,44.0,44.0,0.0,,,,
1764,27.0,160.0,391.0,44.0,27.0,0.0,,,,
1765,27.0,184.0,398.0,17.0,13.0,0.0,,,,
1766,27.0,181.0,412.0,25.0,21.0,0.0,,,,
1767,27.0,170.0,408.0,32.0,20.0,0.0,,,,
1768,27.0,170.0,391.0,28.0,37.0,0.0,,,,
1769,27.0,160.0,391.0,44.0,37.0,0.0,,,,
1770,27.0,179.0,408.0,24.0,29.0,0.0,,,,
1771,27.0,170.0,383.0,31.0,27.0,0.0,,,,
1772,27.0,181.0,406.0,46.0,34.0,0.0,,,,
1773,27.0,184.0,398.0,30.0,44.0,0.0,,,,
1774,27.0,164.0,391.0,40.0,27.0,0.0,,,,
1775,27.0,183.0,415.0,20.0,10.0,0.0,,,,
1776,27.0,170.0,408.0,32.0,27.0,0.0,,,,
1777,27.0,170.0,408.0,23.0,20.0,0.0,,,,
1778,27.0,181.0,412.0,25.0,23.0,0.0,,,,
1779,27.0,182.0,415.0,21.0,20.0,0.0,,,,
1780,27.0,170.0,391.0,23.0,37.0,0.0,,,,
1781,27.0,170.0,391.0,21.0,19.0,0.0,,,,
1782,27.0,115.0,489.0,36.0,34.0,0.0,,,,
1783,27.0,841.0,64.0,51.0,18.0,0.0,,,,
1784,27.0,438.0,532.0,39.0,27.0,0.0,,,,
1785,27.0,726.0,22.0,45.0,44.0,0.0,,,,
1786,27.0,903.0,370.0,23.0,39.0,0.0,,,,
1787,27.0,0.0,238.0,72.0,83.0,0.0,,,,
1788,27.0,147.0,430.0,218.0,163.0,0.0,,,,
1789,27.0,847.0,2.0,153.0,176.0,0.0,,,,
1790,27.0,245.0,192.0,94.0,51.0,0.0,,,,
1791,27.0,592.0,365.0,20.0,21.0,0.0,,,,
1792,27.0,0.0,18.0,440.0,397.0,0.0,,,,
1793,27.0,579.0,80.0,20.0,20.0,0.0,,,,
1794,27.0,656.0,552.0,57.0,53.0,0.0,,,,
1795,27.0,554.0,8.0,82.0,60.0,0.0,,,,
1796,27.0,468.0,316.0,22.0,13.0,0.0,,,,
1797,27.0,507.0,131.0,15.0,12.0,0.0,,,,
1798,27.0,982.0,123.0,18.0,19.0,0.0,,,,
1799,27.0,790.0,149.0,58.0,33.0,0.0,,,,
1800,27.0,101.0,449.0,130.0,107.0,0.0,,,,
1801,27.0,960.0,278.0,40.0,51.0,0.0,,,,
1802,27.0,0.0,4.0,290.0,409.0,0.0,,,,
1803,27.0,544.0,556.0,168.0,73.0,0.0,,,,
1804,27.0,703.0,422.0,59.0,31.0,0.0,,,,
1805,27.0,389.0,4.0,611.0,625.0,0.0,,,,
1806,27.0,83.0,189.0,138.0,16.0,0.0,,,,
1807,27.0,857.0,18.0,112.0,62.0,0.0,,,,
1808,27.0,262.0,191.0,29.0,44.0,0.0,,,,
1809,27.0,149.0,285.0,15.0,26.0,0.0,,,,
1810,27.0,866.0,516.0,16.0,41.0,0.0,,,,
1811,27.0,204.0,244.0,18.0,10.0,0.0,,,,
1812,27.0,211.0,92.0,21.0,25.0,0.0,,,,
1813,27.0,666.0,426.0,334.0,203.0,0.0,,,,
1814,27.0,333.0,161.0,51.0,55.0,0.0,,,,
1815,27.0,282.0,434.0,39.0,44.0,0.0,,,,
1816,27.0,892.0,172.0,108.0,292.0,0.0,,,,
1817,27.0,645.0,35.0,218.0,133.0,0.0,,,,
1818,27.0,455.0,292.0,80.0,96.0,0.0,,,,
1819,27.0,122.0,88.0,88.0,14.0,0.0,,,,
1820,27.0,462.0,422.0,34.0,38.0,0.0,,,,
1821,27.0,93.0,210.0,30.0,21.0,0.0,,,,
1822,27.0,198.0,296.0,208.0,88.0,0.0,,,,
1823,27.0,177.0,184.0,76.0,73.0,0.0,,,,
1824,27.0,72.0,515.0,64.0,44.0,0.0,,,,
1825,27.0,551.0,356.0,28.0,36.0,0.0,,,,
1826,27.0,409.0,15.0,123.0,160.0,0.0,,,,
1827,27.0,64.0,542.0,71.0,87.0,0.0,,,,
1828,27.0,393.0,29.0,98.0,93.0,0.0,,,,
1829,27.0,206.0,508.0,162.0,121.0,0.0,,,,
1830,27.0,443.0,19.0,253.0,118.0,0.0,,,,
1831,27.0,436.0,184.0,48.0,42.0,0.0,,,,
1832,2.0,48.0,407.0,33.0,36.0,1.0,0.125,-0.01647058823529412,-0.5849625007211563,-0.08246216019197299
1833,2.0,64.0,393.0,31.0,38.0,1.0,-0.08860759493670886,0.014563106796116505,-0.4947646917495779,-0.1604646721932461
1834,2.0,64.0,408.0,31.0,23.0,1.0,-0.08860759493670886,-0.002386634844868735,-0.4947646917495779,0.5639008851933265
1835,2.0,48.0,398.0,33.0,45.0,1.0,0.125,-0.004761904761904762,-0.5849625007211563,-0.40439025507933535
1836,2.0,51.0,393.0,34.0,32.0,1.0,0.058823529411764705,0.022004889975550123,-0.6280312226130421,0.0874628412503394
1837,2.0,64.0,408.0,31.0,25.0,1.0,-0.08860759493670886,-0.004761904761904762,-0.4947646917495779,0.44360665147561484
1838,2.0,65.0,408.0,30.0,25.0,1.0,-0.1,-0.004761904761904762,-0.4474589769712214,0.44360665147561484
1839,2.0,58.0,368.0,55.0,52.0,0.0,,,,
1840,2.0,50.0,368.0,59.0,57.0,0.0,,,,
1841,2.0,45.0,407.0,25.0,33.0,0.0,,,,
1842,2.0,23.0,375.0,57.0,53.0,0.0,,,,
1843,2.0,45.0,406.0,25.0,39.0,0.0,,,,
1844,2.0,48.0,408.0,47.0,35.0,0.0,,,,
1845,2.0,34.0,350.0,76.0,94.0,0.0,,,,
1846,2.0,48.0,351.0,57.0,92.0,0.0,,,,
1847,2.0,0.0,375.0,80.0,66.0,0.0,,,,
1848,2.0,48.0,417.0,22.0,26.0,0.0,,,,
1849,2.0,42.0,370.0,53.0,61.0,0.0,,,,
1850,2.0,48.0,408.0,47.0,50.0,0.0,,,,
1851,2.0,23.0,340.0,64.0,88.0,0.0,,,,
1852,2.0,41.0,370.0,54.0,70.0,0.0,,,,
1853,2.0,64.0,370.0,46.0,61.0,0.0,,,,
1854,2.0,45.0,389.0,32.0,27.0,0.0,,,,
1855,2.0,41.0,347.0,44.0,78.0,0.0,,,,
1856,2.0,41.0,375.0,39.0,47.0,0.0,,,,
1857,2.0,48.0,374.0,47.0,69.0,0.0,,,,
1858,2.0,41.0,350.0,50.0,75.0,0.0,,,,
1859,2.0,41.0,360.0,44.0,58.0,0.0,,,,
1860,2.0,48.0,415.0,31.0,28.0,0.0,,,,
1861,2.0,58.0,422.0,35.0,36.0,0.0,,,,
1862,2.0,64.0,370.0,58.0,83.0,0.0,,,,
1863,2.0,58.0,422.0,35.0,59.0,0.0,,,,
1864,2.0,41.0,359.0,73.0,72.0,0.0,,,,
1865,2.0,48.0,407.0,21.0,28.0,0.0,,,,
1866,2.0,0.0,363.0,80.0,79.0,0.0,,,,
1867,2.0,32.0,408.0,63.0,67.0,0.0,,,,
1868,2.0,32.0,374.0,63.0,101.0,0.0,,,,
1869,2.0,51.0,408.0,56.0,54.0,0.0,,,,
1870,2.0,70.0,392.0,36.0,56.0,0.0,,,,
1871,2.0,43.0,416.0,50.0,69.0,0.0,,,,
1872,2.0,48.0,409.0,33.0,38.0,0.0,,,,
1873,2.0,48.0,415.0,27.0,17.0,0.0,,,,
1874,2.0,64.0,387.0,47.0,79.0,0.0,,,,
1875,2.0,70.0,400.0,26.0,48.0,0.0,,,,
1876,2.0,44.0,382.0,31.0,33.0,0.0,,,,
1877,2.0,60.0,401.0,39.0,74.0,0.0,,,,
1878,2.0,64.0,401.0,45.0,65.0,0.0,,,,
1879,2.0,52.0,413.0,17.0,13.0,0.0,,,,
1880,2.0,48.0,413.0,22.0,30.0,0.0,,,,
1881,2.0,48.0,398.0,23.0,16.0,0.0,,,,
1882,2.0,34.0,363.0,46.0,62.0,0.0,,,,
1883,2.0,23.0,370.0,54.0,58.0,0.0,,,,
1884,2.0,64.0,401.0,35.0,65.0,0.0,,,,
1885,2.0,49.0,347.0,38.0,71.0,0.0,,,,
1886,2.0,44.0,367.0,44.0,49.0,0.0,,,,
1887,2.0,41.0,359.0,54.0,81.0,0.0,,,,
1888,2.0,45.0,398.0,26.0,47.0,0.0,,,,
1889,2.0,0.0,459.0,48.0,57.0,0.0,,,,
1890,2.0,575.0,472.0,65.0,20.0,0.0,,,,
1891,2.0,800.0,437.0,89.0,97.0,0.0,,,,
1892,2.0,596.0,213.0,203.0,196.0,0.0,,,,
1893,2.0,124.0,185.0,116.0,123.0,0.0,,,,
1894,2.0,897.0,522.0,18.0,16.0,0.0,,,,
1895,2.0,340.0,493.0,22.0,31.0,0.0,,,,
1896,2.0,473.0,519.0,333.0,214.0,0.0,,,,
1897,2.0,826.0,566.0,63.0,82.0,0.0,,,,
1898,2.0,807.0,234.0,16.0,45.0,0.0,,,,
1899,2.0,0.0,616.0,68.0,87.0,0.0,,,,
1900,2.0,945.0,279.0,42.0,45.0,0.0,,,,
1901,2.0,517.0,672.0,42.0,32.0,0.0,,,,
1902,2.0,564.0,652.0,14.0,41.0,0.0,,,,
1903,2.0,473.0,411.0,47.0,44.0,0.0,,,,
1904,2.0,232.0,131.0,28.0,32.0,0.0,,,,
1905,2.0,820.0,565.0,180.0,170.0,0.0,,,,
1906,2.0,548.0,0.0,116.0,172.0,0.0,,,,
1907,2.0,478.0,495.0,290.0,240.0,0.0,,,,
1908,2.0,276.0,580.0,21.0,49.0,0.0,,,,
1909,2.0,712.0,644.0,22.0,23.0,0.0,,,,
1910,2.0,895.0,402.0,105.0,129.0,0.0,,,,
1911,2.0,299.0,296.0,424.0,439.0,0.0,,,,
1912,2.0,751.0,353.0,23.0,53.0,0.0,,,,
1913,2.0,4.0,641.0,47.0,40.0,0.0,,,,
1914,2.0,5.0,313.0,59.0,58.0,0.0,,,,
1915,2.0,961.0,555.0,20.0,18.0,0.0,,,,
1916,2.0,95.0,144.0,12.0,32.0,0.0,,,,
1917,2.0,782.0,59.0,45.0,62.0,0.0,,,,
1918,2.0,497.0,665.0,16.0,29.0,0.0,,,,
1919,2.0,156.0,270.0,60.0,66.0,0.0,,,,
1920,2.0,760.0,652.0,52.0,71.0,0.0,,,,
1921,2.0,189.0,56.0,16.0,13.0,0.0,,,,
1922,2.0,0.0,370.0,619.0,365.0,0.0,,,,
1923,2.0,68.0,151.0,19.0,37.0,0.0,,,,
1924,2.0,419.0,344.0,159.0,280.0,0.0,,,,
1925,2.0,478.0,613.0,199.0,122.0,0.0,,,,
1926,2.0,576.0,315.0,21.0,28.0,0.0,,,,
1927,2.0,819.0,284.0,31.0,45.0,0.0,,,,
1928,2.0,92.0,530.0,19.0,46.0,0.0,,,,
1929,2.0,280.0,587.0,17.0,20.0,0.0,,,,
1930,2.0,796.0,131.0,22.0,14.0,0.0,,,,
1931,2.0,455.0,410.0,15.0,16.0,0.0,,,,
1932,2.0,223.0,172.0,9.0,19.0,0.0,,,,
1933,2.0,934.0,98.0,61.0,50.0,0.0,,,,
1934,2.0,742.0,11.0,86.0,149.0,0.0,,,,
1935,2.0,810.0,0.0,24.0,34.0,0.0,,,,
1936,2.0,923.0,646.0,45.0,87.0,0.0,,,,
1937,2.0,116.0,222.0,29.0,26.0,0.0,,,,
1938,2.0,56.0,0.0,90.0,68.0,0.0,,,,
1939,4.0,723.0,134.0,17.0,21.0,1.0,-0.0013679890560875513,-0.006944444444444444,-0.5025003405291831,-0.3048545815284209
1940,4.0,725.0,140.0,15.0,14.0,1.0,-0.00273224043715847,-0.027210884353741496,-0.3219280948873623,0.2801079191927352
1941,4.0,725.0,130.0,13.0,19.0,1.0,-0.0013679890560875513,0.02877697841726619,-0.1154772174199359,-0.1604646721932461
1942,4.0,721.0,136.0,19.0,23.0,1.0,0.0,-0.027210884353741496,-0.6629650127224294,-0.43609911480667357
1943,4.0,722.0,136.0,18.0,20.0,1.0,-0.0013679890560875513,-0.02054794520547945,-0.5849625007211563,-0.23446525363702297
1944,4.0,709.0,147.0,29.0,13.0,0.0,,,,
1945,4.0,703.0,127.0,43.0,41.0,0.0,,,,
1946,4.0,671.0,129.0,64.0,26.0,0.0,,,,
1947,4.0,722.0,126.0,25.0,53.0,0.0,,,,
1948,4.0,723.0,130.0,24.0,51.0,0.0,,,,
1949,4.0,722.0,121.0,34.0,34.0,0.0,,,,
1950,4.0,722.0,121.0,39.0,28.0,0.0,,,,
1951,4.0,722.0,121.0,34.0,21.0,0.0,,,,
1952,4.0,722.0,115.0,47.0,40.0,0.0,,,,
1953,4.0,709.0,127.0,37.0,40.0,0.0,,,,
1954,4.0,725.0,126.0,22.0,53.0,0.0,,,,
1955,4.0,707.0,147.0,32.0,13.0,0.0,,,,
1956,4.0,722.0,123.0,45.0,28.0,0.0,,,,
1957,4.0,683.0,129.0,52.0,25.0,0.0,,,,
1958,4.0,722.0,121.0,39.0,47.0,0.0,,,,
1959,4.0,709.0,134.0,31.0,26.0,0.0,,,,
1960,4.0,704.0,140.0,36.0,29.0,0.0,,,,
1961,4.0,703.0,127.0,43.0,42.0,0.0,,,,
1962,4.0,722.0,121.0,34.0,46.0,0.0,,,,
1963,4.0,723.0,127.0,23.0,40.0,0.0,,,,
1964,4.0,704.0,136.0,36.0,32.0,0.0,,,,
1965,4.0,722.0,121.0,27.0,33.0,0.0,,,,
1966,4.0,723.0,130.0,38.0,51.0,0.0,,,,
1967,4.0,722.0,121.0,27.0,23.0,0.0,,,,
1968,4.0,821.0,198.0,32.0,33.0,0.0,,,,
1969,4.0,643.0,296.0,36.0,26.0,0.0,,,,
1970,4.0,129.0,274.0,113.0,117.0,0.0,,,,
1971,4.0,210.0,522.0,325.0,99.0,0.0,,,,
1972,4.0,597.0,485.0,68.0,45.0,0.0,,,,
1973,4.0,797.0,345.0,38.0,65.0,0.0,,,,
1974,4.0,0.0,78.0,73.0,91.0,0.0,,,,
1975,4.0,745.0,0.0,23.0,18.0,0.0,,,,
1976,4.0,886.0,12.0,71.0,66.0,0.0,,,,
1977,4.0,240.0,395.0,14.0,15.0,0.0,,,,
1978,4.0,651.0,141.0,215.0,268.0,0.0,,,,
1979,4.0,600.0,0.0,17.0,23.0,0.0,,,,
1980,4.0,0.0,0.0,203.0,303.0,0.0,,,,
1981,4.0,0.0,417.0,28.0,22.0,0.0,,,,
1982,4.0,53.0,0.0,287.0,221.0,0.0,,,,
1983,4.0,843.0,0.0,61.0,134.0,0.0,,,,
1984,4.0,189.0,101.0,104.0,134.0,0.0,,,,
1985,4.0,517.0,469.0,57.0,71.0,0.0,,,,
1986,4.0,942.0,33.0,58.0,145.0,0.0,,,,
1987,4.0,107.0,337.0,68.0,54.0,0.0,,,,
1988,4.0,528.0,174.0,53.0,131.0,0.0,,,,
1989,4.0,460.0,523.0,30.0,53.0,0.0,,,,
1990,4.0,615.0,264.0,104.0,176.0,0.0,,,,
1991,4.0,557.0,489.0,22.0,41.0,0.0,,,,
1992,4.0,880.0,0.0,43.0,47.0,0.0,,,,
1993,4.0,722.0,235.0,19.0,13.0,0.0,,,,
1994,4.0,382.0,0.0,72.0,70.0,0.0,,,,
1995,4.0,696.0,582.0,17.0,17.0,0.0,,,,
1996,4.0,226.0,151.0,27.0,35.0,0.0,,,,
1997,4.0,532.0,31.0,31.0,66.0,0.0,,,,
1998,4.0,795.0,122.0,23.0,25.0,0.0,,,,
1999,4.0,459.0,524.0,86.0,97.0,0.0,,,,
2000,4.0,632.0,186.0,153.0,164.0,0.0,,,,
2001,4.0,349.0,496.0,20.0,47.0,0.0,,,,
2002,4.0,543.0,392.0,27.0,34.0,0.0,,,,
2003,4.0,228.0,258.0,85.0,64.0,0.0,,,,
2004,4.0,0.0,401.0,115.0,175.0,0.0,,,,
2005,4.0,285.0,436.0,98.0,39.0,0.0,,,,
2006,4.0,834.0,132.0,16.0,29.0,0.0,,,,
2007,4.0,565.0,198.0,22.0,12.0,0.0,,,,
2008,4.0,494.0,130.0,84.0,59.0,0.0,,,,
2009,4.0,769.0,257.0,32.0,21.0,0.0,,,,
2010,4.0,910.0,212.0,39.0,25.0,0.0,,,,
2011,4.0,401.0,88.0,14.0,24.0,0.0,,,,
2012,4.0,68.0,427.0,44.0,60.0,0.0,,,,
2013,4.0,282.0,399.0,82.0,74.0,0.0,,,,
2014,4.0,244.0,53.0,169.0,146.0,0.0,,,,
2015,4.0,826.0,113.0,39.0,41.0,0.0,,,,
2016,4.0,136.0,367.0,25.0,69.0,0.0,,,,
2017,4.0,69.0,0.0,90.0,42.0,0.0,,,,
2018,5.0,391.0,303.0,31.0,23.0,1.0,0.017241379310344827,-0.022292993630573247,-0.8667334691365359,0.7243655573865726
2019,5.0,391.0,291.0,34.0,35.0,1.0,0.012254901960784314,-0.003246753246753247,-1.0,0.11864449649861893
